"filename", "language", "JavaScript", "SQL", "HTML", "Markdown", "JSON with Comments", "JSON", "CSS", "XML", "YAML", "comment", "blank", "total"
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\backup1.js", "JavaScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 165, 42, 314
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\conf.cjs", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 52
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\contestStates.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 42
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\baseaccount.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 59
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\baseathletes.js", "JavaScript", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 123
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\init-models.cjs", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\meetings.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\users.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 56
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\usersgroups.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminCjs\usersmeetings.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminOld\baseaccount.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminOld\baseathletes.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 82
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminOld\meetings.js", "JavaScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 73
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminOld\users.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 26
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminOld\usersgroups.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 25
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsAthletica2AdminOld\usersmeetings.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 29
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\athletes.js", "JavaScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 108
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\categories.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\clubs.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\competitions.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 50
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\contest.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\contest_high.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\contest_tech.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 67
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\contest_track.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\conversionparams.js", "JavaScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 65
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\conversions.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\countries.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\disciplines.js", "JavaScript", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 114
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\disciplineslocalizations.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 63
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\disciplinesonsite.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\eventgroup.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 59
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\events.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\groups.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\heightincreases.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\heights.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 58
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\init-models.cjs", "JavaScript", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 250
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\inscriptions.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\meetings.js", "JavaScript", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 92
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\modules.js", "JavaScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\regions.js", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\relayathletepositions.js", "JavaScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 64
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\relays.js", "JavaScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 96
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\relaysathletes.js", "JavaScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 65
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\resultshigh.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\resultstech.js", "JavaScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 61
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\resultstechwind.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 67
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\resultstrack.js", "JavaScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\rounds.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 73
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\series.js", "JavaScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 88
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\series_track.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 52
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\seriesstarts_high.js", "JavaScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\seriesstarts_track.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\seriesstartsresults.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\sites.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 52
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\sites_track.js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 57
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\startgroup.js", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 72
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\starts.js", "JavaScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 94
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\teaminscriptions.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingCjs\teams.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 73
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\athletes.js", "JavaScript", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 103
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\basedisciplinelocalizations.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 67
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\basedisciplines.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\categories.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\clubs.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 73
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\combinedevents.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 68
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\competitions.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\contest_high.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\contests.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\contests_tech.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 63
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\contests_track.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\conversionparams.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\conversions.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\countries.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\disciplinelocalizations.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 58
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\disciplines.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 87
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\disciplinesonsite.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\eventgroups.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\events.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\groups.js", "JavaScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 76
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\heightincreases.js", "JavaScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\heights.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\init-models.js", "JavaScript", 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 258
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\inscriptions.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\meetings.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 87
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\modules.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 50
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\regions.js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 57
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\relayathletepositions.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 59
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\relayathletes.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\relays.js", "JavaScript", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 102
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\resultshigh.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\resultstech.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 56
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\resultstechwind.js", "JavaScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\resultstrack.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\rounds.js", "JavaScript", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 77
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\series.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 63
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\series_track.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\seriesstarts_high.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\seriesstarts_track.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\seriesstartsresults.js", "JavaScript", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 98
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\sites.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\sites_track.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 56
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\starts.js", "JavaScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 86
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\startsingroup.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 81
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\teaminscriptions.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefine - pre 2021-09\teams.js", "JavaScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 69
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\athletes.js", "JavaScript", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 103
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\basedisciplinelocalizations.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 67
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\basedisciplines.js", "JavaScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 61
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\categories.js", "JavaScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 86
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\clubs.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 73
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\combinedevents.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 68
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\competitions.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\contest_high.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\contests.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\contests_tech.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 63
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\contests_track.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\conversionparams.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\conversions.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\countries.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\disciplines.js", "JavaScript", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 75
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\disciplinesonsite.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\eventgroups.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\events.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\groups.js", "JavaScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 76
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\heightincreases.js", "JavaScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\heights.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\init-models.js", "JavaScript", 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 260
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\Archiv\modelsMeetingDefineDiszMod\inscriptions.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
